Sat,Lat,Lon,Alt,Date
24,-48.8833402736,-79.4146375966,20244389.7018722408,2019-06-10T00:53:00Z
25,-12.8286110500,-130.4619021967,20363810.9875424132,2019-06-10T00:53:00Z
26,44.8374884810,173.8648640446,20225872.7720758431,2019-06-10T00:53:00Z
27,27.5321680734,120.7843843770,19997827.4405882396,2019-06-10T00:53:00Z
28,-23.7425195799,28.5249420310,19890421.3764708489,2019-06-10T00:53:00Z
29,35.7938683094,-104.3471201306,20165983.1379459053,2019-06-10T00:53:00Z
30,29.8053486667,7.4689308789,20284089.9913161620,2019-06-10T00:53:00Z
31,-5.7585538807,166.0894384467,20424979.5759969540,2019-06-10T00:53:00Z
32,-53.8305267368,174.4197761998,20135076.3715093695,2019-06-10T00:53:00Z
1,-54.1891053431,91.3135199355,20309074.9076909721,2019-06-10T00:53:15Z
2,19.1873349013,-37.4874563332,20299506.0049155056,2019-06-10T00:53:15Z
3,-33.0738702162,67.2876381267,20248392.8783119395,2019-06-10T00:53:15Z
4,51.6418399847,40.0127594108,20207313.9674376100,2019-06-10T00:53:15Z
5,54.3286574132,-45.4855761926,20103975.5634888224,2019-06-10T00:53:15Z
6,-9.5932817927,-13.2251698582,20194104.7525344826,2019-06-10T00:53:15Z
7,48.2549980471,33.4095709497,20497876.2014523149,2019-06-10T00:53:15Z
8,2.9190176105,101.5634718443,20071001.7075229809,2019-06-10T00:53:15Z
9,41.6031805433,60.4187162473,20162528.8994002305,2019-06-10T00:53:15Z
10,-24.5960800384,-158.3375610769,20253382.3402430341,2019-06-10T00:53:15Z
11,-38.1159690368,97.2895549955,20604916.7902500778,2019-06-10T00:53:15Z
12,-36.9709360558,-105.7099377565,20383769.2188080251,2019-06-10T00:53:15Z
13,18.6437925064,-59.1698169010,20124533.1041639596,2019-06-10T00:53:15Z
14,-45.9305629318,151.0568797245,19912034.1560161859,2019-06-10T00:53:15Z
15,0.1576577258,-84.9460434900,19965313.8310132585,2019-06-10T00:53:15Z
16,56.3082750052,138.9498302425,20044748.5277276710,2019-06-10T00:53:15Z
17,-55.8601981231,1.6539337724,19856439.9746382721,2019-06-10T00:53:15Z
18,-41.5284118022,118.7518546542,20474029.5428029522,2019-06-10T00:53:15Z
19,-48.6436020853,-24.6563518361,20438166.5312876441,2019-06-10T00:53:15Z
20,-3.3127861415,-149.0793760767,20272766.4747148342,2019-06-10T00:53:15Z
21,42.3673945660,-162.2706132341,20671936.6632921286,2019-06-10T00:53:15Z
22,-44.8220435435,84.2400869330,20050727.0907198936,2019-06-10T00:53:15Z
23,18.4957851863,85.2151591348,20082352.3727559894,2019-06-10T00:53:15Z
24,-48.8281511689,-79.3072187739,20243899.5117466226,2019-06-10T00:53:15Z
25,-12.9295176591,-130.4510369259,20364115.7347234562,2019-06-10T00:53:15Z
26,44.7654810311,173.9461414003,20226049.7527589947,2019-06-10T00:53:15Z
27,27.6310452621,120.8120033223,19997894.1035501808,2019-06-10T00:53:15Z
28,-23.6404936507,28.5471138478,19891300.4152300619,2019-06-10T00:53:15Z
29,35.7017771234,-104.3045946487,20165990.2305645905,2019-06-10T00:53:15Z
30,29.8968264083,7.5035972641,20284007.8851357400,2019-06-10T00:53:15Z
31,-5.8593118752,166.0980616788,20424924.1223605312,2019-06-10T00:53:15Z
32,-53.8579578148,174.5651910733,20135210.5790795833,2019-06-10T00:53:15Z
1,-54.1526921943,91.4536304741,20308608.5274673551,2019-06-10T00:53:30Z
2,19.0888520482,-37.4697649524,20298419.5525926873,2019-06-10T00:53:30Z
3,-33.1652431202,67.3264770821,20248405.7917543463,2019-06-10T00:53:30Z
4,51.5937553394,40.1361347880,20207292.5805554576,2019-06-10T00:53:30Z
5,54.3183185502,-45.3327782205,20104234.7650502995,2019-06-10T00:53:30Z
6,-9.6964761760,-13.2156180522,20194032.9930676259,2019-06-10T00:53:30Z
7,48.3161690849,33.5062900051,20497560.2375648804,2019-06-10T00:53:30Z
8,3.0234129386,101.5724296847,20071076.3152248636,2019-06-10T00:53:30Z
9,41.5236887226,60.4859810541,20162530.3647826575,2019-06-10T00:53:30Z
10,-24.4988895762,-158.3141942738,20253576.1168731190,2019-06-10T00:53:30Z
11,-38.0398045533,97.3471206396,20604555.8746841326,2019-06-10T00:53:30Z
12,-37.0598643746,-105.6652277619,20383925.2644144334,2019-06-10T00:53:30Z
13,18.7447883478,-59.1529215844,20124397.6699988246,2019-06-10T00:53:30Z
14,-46.0030878287,151.1458894316,19911976.2439970002,2019-06-10T00:53:30Z
15,0.2597961392,-84.9323043872,19964852.8785574958,2019-06-10T00:53:30Z
16,56.3013390628,139.1150953370,20045281.6557486355,2019-06-10T00:53:30Z
17,-55.8818667730,1.8169661195,19856467.3706131764,2019-06-10T00:53:30Z
18,-41.4502382113,118.8153915549,20473357.8811371699,2019-06-10T00:53:30Z
19,-48.7102914743,-24.5625281839,20438352.9948943034,2019-06-10T00:53:30Z
20,-3.2128504030,-149.0674517357,20272595.6171121858,2019-06-10T00:53:30Z
21,42.4417895541,-162.2043031505,20672912.2915686592,2019-06-10T00:53:30Z
22,-44.8896916949,84.3284248274,20050471.3147082254,2019-06-10T00:53:30Z
23,18.3964539435,85.2349002608,20081588.5644442663,2019-06-10T00:53:30Z
24,-48.7727102399,-79.2001685480,20243408.9832108207,2019-06-10T00:53:30Z
25,-13.0304012351,-130.4401139390,20364419.7390790060,2019-06-10T00:53:30Z
26,44.6932940007,174.0270582705,20226226.5056242868,2019-06-10T00:53:30Z
27,27.7298631291,120.8397848294,19997961.7350978069,2019-06-10T00:53:30Z
28,-23.5384282501,28.5691479859,19892180.9446926452,2019-06-10T00:53:30Z
29,35.6095944164,-104.2623118174,20165997.4433435276,2019-06-10T00:53:30Z
30,29.9882329050,7.5384428347,20283925.3564897478,2019-06-10T00:53:30Z
31,-5.9600612165,166.1067109042,20424867.6509679332,2019-06-10T00:53:30Z
32,-53.8850281618,174.7108748817,20135344.9465511031,2019-06-10T00:53:30Z
1,-54.1159376085,91.5933901757,20308141.4824063927,2019-06-10T00:53:45Z
2,18.9903261802,-37.4521624653,20297332.6060315445,2019-06-10T00:53:45Z
3,-33.2565331696,67.3655274135,20248418.4415454045,2019-06-10T00:53:45Z
4,51.5453770562,40.2591160260,20207271.0284482241,2019-06-10T00:53:45Z
5,54.3075961592,-45.1800946753,20104494.2760768086,2019-06-10T00:53:45Z
6,-9.7996558868,-13.2060214618,20193961.3006145358,2019-06-10T00:53:45Z
7,48.3771206847,33.6033945347,20497242.7681640275,2019-06-10T00:53:45Z
8,3.1278029212,101.5814008835,20071151.6012009978,2019-06-10T00:53:45Z
9,41.4440508142,60.5529269862,20162531.9262371995,2019-06-10T00:53:45Z
10,-24.4016516345,-158.2909614876,20253769.6338318922,2019-06-10T00:53:45Z
11,-37.9635156409,97.4044396926,20604193.0087533034,2019-06-10T00:53:45Z
12,-37.1486944138,-105.6202673899,20384080.3857486621,2019-06-10T00:53:45Z
13,18.8457513660,-59.1359303620,20124262.6188728064,2019-06-10T00:53:45Z
14,-46.0754116842,151.2352971357,19911919.6330643445,2019-06-10T00:53:45Z
15,0.3619376636,-84.9185613807,19964393.1103717610,2019-06-10T00:53:45Z
16,56.2939849842,139.2802660501,20045815.3620068580,2019-06-10T00:53:45Z
17,-55.9031220119,1.9802475644,19856496.3002916202,2019-06-10T00:53:45Z
18,-41.3719228954,118.8786309594,20472684.8432311788,2019-06-10T00:53:45Z
19,-48.7767673049,-24.4682922818,20438538.2240087762,2019-06-10T00:53:45Z
20,-3.1129079117,-149.0555410191,20272424.4553162828,2019-06-10T00:53:45Z
21,42.5160340805,-162.1376962905,20673885.6202026308,2019-06-10T00:53:45Z
22,-44.9571415247,84.4171204694,20050216.1592371315,2019-06-10T00:53:45Z
23,18.2970813171,85.2545512743,20080825.3180924356,2019-06-10T00:53:45Z
24,-48.7170184934,-79.0934870805,20242918.1188602634,2019-06-10T00:53:45Z
25,-13.1312616011,-130.4291327199,20364722.9989826754,2019-06-10T00:53:45Z
26,44.6209282969,174.1076155749,20226403.0302074961,2019-06-10T00:53:45Z
27,27.8286213155,120.8677297729,19998030.3344579302,2019-06-10T00:53:45Z
28,-23.4363236934,28.5910452473,19893062.9607482515,2019-06-10T00:53:45Z
29,35.5173207082,-104.2202704959,20166004.7767034322,2019-06-10T00:53:45Z
30,30.0795677620,7.5734684454,20283842.4053632729,2019-06-10T00:53:45Z
31,-6.0608017519,166.1153865808,20424810.1619721428,2019-06-10T00:53:45Z
32,-53.9117369646,174.8568246374,20135479.4731402323,2019-06-10T00:53:45Z
1,-54.0788426083,91.7327968177,20307673.7748513222,2019-06-10T00:54:00Z
2,18.8917575191,-37.4346482816,20296245.1706252508,2019-06-10T00:54:00Z
3,-33.3477399066,67.4047901087,20248430.8271949552,2019-06-10T00:54:00Z
4,51.4967062630,40.3817022586,20207249.3114658222,2019-06-10T00:54:00Z
5,54.2964906138,-45.0275294648,20104754.0953561664,2019-06-10T00:54:00Z
6,-9.9028207497,-13.1963795837,20193889.6753450148,2019-06-10T00:54:00Z
7,48.4378518359,33.7008849279,20496923.7943642661,2019-06-10T00:54:00Z
8,3.2321873878,101.5903859150,20071227.5650176927,2019-06-10T00:54:00Z
9,41.3642675828,60.6195551344,20162533.5841717348,2019-06-10T00:54:00Z
10,-24.3043665072,-158.2678619767,20253962.8905830756,2019-06-10T00:54:00Z
11,-37.8871028663,97.4615129561,20603828.1943956800,2019-06-10T00:54:00Z
12,-37.2374256420,-105.5750555147,20384234.5816687644,2019-06-10T00:54:00Z
13,18.9466813206,-59.1188425994,20124127.9511194043,2019-06-10T00:54:00Z
14,-46.1475334528,151.3251037629,19911864.3231127635,2019-06-10T00:54:00Z
15,0.4640821068,-84.9048139920,19963934.5287742727,2019-06-10T00:54:00Z
16,56.2862130974,139.4453374562,20046349.6439127177,2019-06-10T00:54:00Z
17,-55.9239630573,2.1437737317,19856526.7634204663,2019-06-10T00:54:00Z
18,-41.2934665335,118.9415738701,20472010.4324831367,2019-06-10T00:54:00Z
19,-48.8430285317,-24.3736433944,20438722.2174679823,2019-06-10T00:54:00Z
20,-3.0129588365,-149.0436434691,20272252.9901965894,2019-06-10T00:54:00Z
21,42.5901274682,-162.0707917728,20674856.6446797289,2019-06-10T00:54:00Z
22,-45.0243920793,84.5061744891,20049961.6252022833,2019-06-10T00:54:00Z
23,18.1976675509,85.2741127797,20080062.6377666108,2019-06-10T00:54:00Z
24,-48.6610769353,-78.9871745138,20242426.9212935604,2019-06-10T00:54:00Z
25,-13.2320985794,-130.4180927516,20365025.5128100365,2019-06-10T00:54:00Z
26,44.5483848231,174.1878142396,20226579.3260463476,2019-06-10T00:54:00Z
27,27.9273194605,120.8958390300,19998099.9008517675,2019-06-10T00:54:00Z
28,-23.3341802942,28.6128064309,19893946.4592785239,2019-06-10T00:54:00Z
29,35.4249565159,-104.1784695473,20166012.2310643308,2019-06-10T00:54:00Z
30,30.1708305824,7.6086749532,20283759.0317429490,2019-06-10T00:54:00Z
31,-6.1615333281,166.1240891670,20424751.6555290520,2019-06-10T00:54:00Z
32,-53.9380834186,175.0030373221,20135614.1580644026,2019-06-10T00:54:00Z
1,-54.0414082216,91.8718482134,20307205.4071503766,2019-06-10T00:54:15Z
2,18.7931462862,-37.4172218125,20295157.2517694607,2019-06-10T00:54:15Z
3,-33.4388628709,67.4442661584,20248442.9482138678,2019-06-10T00:54:15Z
4,51.4477440885,40.5038926492,20207227.4299605303,2019-06-10T00:54:15Z
5,54.2850022998,-44.8750864813,20105014.2216767296,2019-06-10T00:54:15Z
6,-10.0059705890,-13.1866919139,20193818.1174268015,2019-06-10T00:54:15Z
7,48.4983615256,33.7987615593,20496603.3172880970,2019-06-10T00:54:15Z
8,3.3365661676,101.5993852539,20071304.2062359490,2019-06-10T00:54:15Z
9,41.2843397896,60.6858665909,20162535.3389942348,2019-06-10T00:54:15Z
10,-24.2070344868,-158.2448950017,20254155.8865906671,2019-06-10T00:54:15Z
11,-37.8105667933,97.5183412326,20603461.4335583337,2019-06-10T00:54:15Z
12,-37.3260575251,-105.5295910073,20384387.8510371484,2019-06-10T00:54:15Z
13,19.0475779705,-59.1016576605,20123993.6670688726,2019-06-10T00:54:15Z
14,-46.2194520849,151.4153102294,19911810.3140313849,2019-06-10T00:54:15Z
15,0.5662292770,-84.8910617429,19963477.1360755339,2019-06-10T00:54:15Z
16,56.2780237458,139.6103046443,20046884.4988761693,2019-06-10T00:54:15Z
17,-55.9443891401,2.3075402108,19856558.7597408481,2019-06-10T00:54:15Z
18,-41.2148698015,119.0042212906,20471334.6522984467,2019-06-10T00:54:15Z
19,-48.9090741058,-24.2785807999,20438904.9741155766,2019-06-10T00:54:15Z
20,-2.9130033463,-149.0317586283,20272081.2226222493,2019-06-10T00:54:15Z
21,42.6640690376,-162.0035887192,20675825.3604971915,2019-06-10T00:54:15Z
22,-45.0914424025,84.5955875064,20049707.7134973630,2019-06-10T00:54:15Z
23,18.0982128883,85.2935853801,20079300.5275294818,2019-06-10T00:54:15Z
24,-48.6048865708,-78.8812309705,20241935.3931126110,2019-06-10T00:54:15Z
25,-13.3329119923,-130.4069935158,20365327.2789387032,2019-06-10T00:54:15Z
26,44.4756644793,174.2676551973,20226755.3926805928,2019-06-10T00:54:15Z
27,28.0259572017,120.9241134815,19998170.4334949292,2019-06-10T00:54:15Z
28,-23.2319983647,28.6344323325,19894831.4361570254,2019-06-10T00:54:15Z
29,35.3325023538,-104.1369078379,20166019.8068455979,2019-06-10T00:54:15Z
30,30.2620209675,7.6440632177,20283675.2356169373,2019-06-10T00:54:15Z
31,-6.2622557917,166.1328191218,20424692.1317974925,2019-06-10T00:54:15Z
32,-53.9640667278,175.1495098868,20135749.0005421489,2019-06-10T00:54:15Z
1,-54.0036354821,92.0105422128,20306736.3816568628,2019-06-10T00:54:30Z
2,18.6944927021,-37.3998824707,20294068.8548622318,2019-06-10T00:54:30Z
3,-33.5299015999,67.4839565560,20248454.8041140214,2019-06-10T00:54:30Z
4,51.3984916627,40.6256863900,20207205.3842870183,2019-06-10T00:54:30Z
5,54.2731316151,-44.7227696015,20105274.6538273320,2019-06-10T00:54:30Z
6,-10.1091052284,-13.1769579473,20193746.6270255409,2019-06-10T00:54:30Z
7,48.5586487387,33.8970247881,20496281.3380658515,2019-06-10T00:54:30Z
8,3.4409390898,101.6083993753,20071381.5244114250,2019-06-10T00:54:30Z
9,41.2042681922,60.7518624494,20162537.1911128610,2019-06-10T00:54:30Z
10,-24.1096558646,-158.2220598258,20254348.6213190407,2019-06-10T00:54:30Z
11,-37.7339079837,97.5749253255,20603092.7281973138,2019-06-10T00:54:30Z
12,-37.4145895260,-105.4838727362,20384540.1927206218,2019-06-10T00:54:30Z
13,19.1484410735,-59.0843749074,20123859.7670482472,2019-06-10T00:54:30Z
14,-46.2911665275,151.5059174415,19911757.6057038121,2019-06-10T00:54:30Z
15,0.6683789821,-84.8773041545,19963020.9345782846,2019-06-10T00:54:30Z
16,56.2694172880,139.7751627191,20047419.9243066832,2019-06-10T00:54:30Z
17,-55.9643995050,2.4715425566,19856592.2889881805,2019-06-10T00:54:30Z
18,-41.1361333725,119.0665742259,20470657.5060897581,2019-06-10T00:54:30Z
19,-48.9749029752,-24.1831037900,20439086.4928020798,2019-06-10T00:54:30Z
20,-2.8130416097,-149.0198860395,20271909.1534621157,2019-06-10T00:54:30Z
21,42.7378581061,-161.9360862542,20676791.7631637417,2019-06-10T00:54:30Z
22,-45.1582915353,84.6853601310,20049454.4250140488,2019-06-10T00:54:30Z
23,17.9987175716,85.3129696769,20078538.9914403409,2019-06-10T00:54:30Z
24,-48.5484484043,-78.7756565543,20241443.5369224474,2019-06-10T00:54:30Z
25,-13.4337016612,-130.3958344931,20365628.2957483158,2019-06-10T00:54:30Z
26,44.4027681618,174.3471393867,20226931.2296519652,2019-06-10T00:54:30Z
27,28.1245341750,120.9525540108,19998241.9315974899,2019-06-10T00:54:30Z
28,-23.1297782156,28.6559237450,19895717.8872493133,2019-06-10T00:54:30Z
29,35.2399587335,-104.0955842374,20166027.5044659190,2019-06-10T00:54:30Z
30,30.3531385166,7.6796341006,20283591.0169750080,2019-06-10T00:54:30Z
31,-6.3629689894,166.1415769046,20424631.5909392312,2019-06-10T00:54:30Z
32,-53.9896861052,175.2962392522,20135883.9997931533,2019-06-10T00:54:30Z
1,-53.9655254285,92.1488767019,20306266.7007291019,2019-06-10T00:54:45Z
2,18.5957969864,-37.3826296705,20292979.9853039943,2019-06-10T00:54:45Z
3,-33.6208556287,67.5238622978,20248466.3944083452,2019-06-10T00:54:45Z
4,51.3489501164,40.7470827019,20207183.1748022623,2019-06-10T00:54:45Z
5,54.2608789694,-44.5705826858,20105535.3905973360,2019-06-10T00:54:45Z
6,-10.2122244915,-13.1671771781,20193675.2043048069,2019-06-10T00:54:45Z
7,48.6187124575,33.9956749582,20495957.8578358479,2019-06-10T00:54:45Z
8,3.5453059834,101.6174287544,20071459.5190944485,2019-06-10T00:54:45Z
9,41.1240535449,60.8175438050,20162539.1409358419,2019-06-10T00:54:45Z
10,-24.0122309305,-158.1993557145,20254541.0942328423,2019-06-10T00:54:45Z
11,-37.6571269970,97.6312660387,20602722.0802776478,2019-06-10T00:54:45Z
12,-37.5030211047,-105.4378995669,20384691.6055904180,2019-06-10T00:54:45Z
13,19.2492703865,-59.0669937000,20123726.2513813041,2019-06-10T00:54:45Z
14,-46.3626757238,151.5969262950,19911706.1980081946,2019-06-10T00:54:45Z
15,0.7705310299,-84.8635407482,19962565.9265775606,2019-06-10T00:54:45Z
16,56.2603940984,139.9399068014,20047955.9176133350,2019-06-10T00:54:45Z
17,-55.9839934105,2.6357762898,19856627.3508921266,2019-06-10T00:54:45Z
18,-41.0572579165,119.1286336820,20469978.9972769432,2019-06-10T00:54:45Z
19,-49.0405140846,-24.0872116702,20439266.7723848075,2019-06-10T00:54:45Z
20,-2.7130737954,-149.0080252457,20271736.7835847288,2019-06-10T00:54:45Z
21,42.8114939886,-161.8682835053,20677755.8481997102,2019-06-10T00:54:45Z
22,-45.2249385159,84.7754929622,20049201.7606420740,2019-06-10T00:54:45Z
23,17.8991818426,85.3322662699,20077778.0335550196,2019-06-10T00:54:45Z
24,-48.4917634396,-78.6704513500,20240951.3553312942,2019-06-10T00:54:45Z
25,-13.5344674071,-130.3846151629,20365928.5616205111,2019-06-10T00:54:45Z
26,44.3296967637,174.4262677526,20227106.8365041614,2019-06-10T00:54:45Z
27,28.2230500143,120.9811615050,19998314.3943639323,2019-06-10T00:54:45Z
28,-23.0275201562,28.6772814584,19896605.8084129356,2019-06-10T00:54:45Z
29,35.1473261637,-104.0544976190,20166035.3243432939,2019-06-10T00:54:45Z
30,30.4441828272,7.7153884663,20283506.3758084774,2019-06-10T00:54:45Z
31,-6.4636727671,166.1503629753,20424570.0331189744,2019-06-10T00:54:45Z
32,-54.0149407728,175.4432223092,20136019.1550382338,2019-06-10T00:54:45Z
1,-53.9270791049,92.2868496032,20305796.3667304181,2019-06-10T00:55:00Z
2,18.4970593582,-37.3654628274,20291890.6484975740,2019-06-10T00:55:00Z
3,-33.7117244899,67.5639843829,20248477.7186108083,2019-06-10T00:55:00Z
4,51.2991205814,40.8680808344,20207160.8018656150,2019-06-10T00:55:00Z
5,54.2482447844,-44.4185295779,20105796.4307766221,2019-06-10T00:55:00Z
6,-10.3153282014,-13.1573490991,20193603.8494260758,2019-06-10T00:55:00Z
7,48.6785516623,34.0947123978,20495632.8777443022,2019-06-10T00:55:00Z
8,3.6496666773,101.6264738668,20071538.1898300610,2019-06-10T00:55:00Z
9,41.0436965985,60.8829117539,20162541.1888715252,2019-06-10T00:55:00Z
10,-23.9147599732,-158.1767819357,20254733.3047970347,2019-06-10T00:55:00Z
11,-37.5802243904,97.6873641772,20602349.4917732552,2019-06-10T00:55:00Z
12,-37.5913517182,-105.3916703622,20384842.0885221399,2019-06-10T00:55:00Z
13,19.3500656656,-59.0495133965,20123593.1203886382,2019-06-10T00:55:00Z
14,-46.4339786132,151.6883376755,19911656.0908172280,2019-06-10T00:55:00Z
15,0.8726852281,-84.8497710452,19962112.1143605821,2019-06-10T00:55:00Z
16,56.2509545664,140.1045320288,20048492.4762047380,2019-06-10T00:55:00Z
17,-56.0031701291,2.8002368975,19856663.9451766685,2019-06-10T00:55:00Z
18,-40.9782441005,119.1904006658,20469299.1292870343,2019-06-10T00:55:00Z
19,-49.1059063753,-23.9909037600,20439445.8117278777,2019-06-10T00:55:00Z
20,-2.6131000718,-148.9961757899,20271564.1138583571,2019-06-10T00:55:00Z
21,42.8849759970,-161.8001796033,20678717.6111369953,2019-06-10T00:55:00Z
22,-45.2913823799,84.8659865887,20048949.7212691568,2019-06-10T00:55:00Z
23,17.7996059421,85.3514757578,20077017.6579258852,2019-06-10T00:55:00Z
24,-48.4348326794,-78.5656154233,20240458.8509505540,2019-06-10T00:55:00Z
25,-13.6352090508,-130.3733350035,20366228.0749390274,2019-06-10T00:55:00Z
26,44.2564511745,174.5050412456,20227282.2127828673,2019-06-10T00:55:00Z
27,28.3215043519,121.0099368538,19998387.8209932223,2019-06-10T00:55:00Z
28,-22.9252244942,28.6985062598,19897495.1954974383,2019-06-10T00:55:00Z
29,35.0546051505,-104.0136468595,20166043.2668950409,2019-06-10T00:55:00Z
30,30.5351534946,7.7513271814,20283421.3121102750,2019-06-10T00:55:00Z
31,-6.5643669710,166.1591777946,20424507.4585043788,2019-06-10T00:55:00Z
32,-54.0398299616,175.5904559186,20136154.4654993527,2019-06-10T00:55:00Z
1,-53.8882975604,92.4244588752,20305325.3820291162,2019-06-10T00:55:15Z
2,18.3982800360,-37.3483813584,20290800.8498480842,2019-06-10T00:55:15Z
3,-33.8025077138,67.6043238130,20248488.7762364596,2019-06-10T00:55:15Z
